pock_volume	pock_volume_st	pock_asa	pock_asa_st	pock_pol_asa	pock_pol_asa_st	pock_apol_asa	pock_apol_asa_st	pock_asa22	pock_asa22_st	pock_pol_asa22	pock_pol_asa22_st	pock_apol_asa22	pock_apol_asa22_st	nb_as	nb_as_st	mean_as_ray	mean_as_ray_st	mean_as_solv_acc	mean_as_solv_acc_st	apol_as_prop	apol_as_prop_st	mean_loc_hyd_dens	mean_loc_hyb_dens_st	hydrophobicity_score	hydrophobicity_score_st	volume_score	volume_score_st	polarity_score	polarity_score_st	charge_score	charge_score_st	prop_polar_atm	prop_polar_atm_st	as_density	as_density_st	as_max_dst	as_max_dst_st	convex_hull_volume	convex_hull_volume_st	nb_abpa	nb_abpa_st	ala	ala_st	arg	arg_st	asn	asn_st	asp	asp_st	cys	cys_st	gln	gln_st	glu	glu_st	gly	gly_st	his	his_st	ile	ile_st	leu	leu_st	lys	lys_st	met	met_st	phe	phe_st	pro	pro_st	ser	ser_st	thr	thr_st	trp	trp_st	tyr	tyr_st	val	val_st	rog_pro_noh	rog_pro_noh_sd	rog_pro_bb	rog_pro_bb_sd	rog_pro_ca	rog_pro_ca_sd	rog_bs_noh	rog_bs_noh_sd	rog_bs_bb	rog_bs_bb_sd	rog_bs_ca	rog_bs_ca_sd	rmsd_pro_noh	rmsd_pro_noh_sd	rmsd_pro_bb	rmsd_pro_bb_st	rmsd_pro_ca	rmsd_pro_ca_sd	rmsd_bs_noh	rmsd_bs_noh_sd	rmsd_bs_bb	rmsd_bs_bb_sd	rmsd_bs_ca	rmsd_bs_ca_sd	b_para	b_anti	h_3-10	halpha	h_pi	turn	bend	random-coil	ip	molecular-weight	aromaticity	instability	gravy	%g	%a	%v	%l	%i	%p	%f	%m	%w				
470.629	131.552	300.935	80.174	174.448	53.629	126.487	43.15	157.389	54.979	91.934	41.18	65.455	30.563	154.422	53.581	3.906	0.164	0.472	0.054	0.186	0.134	23.65	24.063	14.777	4.874	3.503	0.345	9.274	1.946	1.891	1.004	50.589	5.012	4.44	1.101	10.979	2.64	96.84	63.685	9.064	2.76	0.011	0.104	0.359	0.522	0	0	0.66	0.692	2.373	1.068	1.764	0.44	0	0	1.808	0.568	0.958	0.203	0	0	0	0	1.234	0.635	0	0	0.993	0.089	0.002	0.045	2.934	0.307	0.616	0.489	0	0	0.749	0.794	0.632	0.485	16.92	0.064	16.256	0.073	16.271	0.073	7.145	0.143	7.673	0.113	7.337	0.119	1.704	0.137	1.168	0.121	1.146	0.127	1.326	0.199	0.719	0.092	0.643	0.1	0.0079	0.3278	0.0182	0.052	0	0.1864	0.1364	0.2713	5.122	19643.0127	0.091428571	57.97257143	-0.394285714	0.074285714	0.062857143	0.068571429	0.068571429	0.051428571	0.068571429	0.028571429	0.04	0.017142857	4.1	0.9	WLEK0818	WLEK0818
407.863	141.72	258.075	82.015	147.663	48.693	110.412	41.81	143.524	58.968	89.305	37.744	54.219	30.414	94.554	47.136	3.962	0.33	0.477	0.063	0.18	0.137	12.553	14.165	14.89	6.502	3.661	0.482	9.101	2.488	0.655	1.064	50.557	7.219	4.28	1.559	10.317	3.612	64.466	50.985	7.219	2.637	0.254	0.435	0.033	0.184	0	0	1.204	0.46	1.144	0.418	1.086	0.639	0	0	1.542	0.546	0.796	0.404	0	0	0	0	1.03	0.922	0	0	0.967	0.181	0	0	2.27	0.657	0.954	0.212	0	0	1.728	1.075	0.255	0.447	17.066	0.064	16.453	0.065	16.469	0.064	7.635	0.165	8.093	0.175	7.718	0.185	1.923	0.138	1.482	0.111	1.466	0.114	1.894	0.338	1.48	0.254	1.549	0.291	0.0083	0.337	0.0142	0.059	0	0.1657	0.1417	0.2741	5.101	19615.0854	0.085714286	54.28114286	-0.304	0.074285714	0.062857143	0.062857143	0.074285714	0.068571429	0.068571429	0.022857143	0.04	0.017142857	0.9	0.7	WLEK0819	WLEK0819
401.83	160.022	249.313	88.093	136.476	51.576	112.837	43.039	144.178	62.555	88.533	40.16	55.645	29.647	77.91	40.549	3.897	0.392	0.493	0.078	0.212	0.13	11.609	11.228	9.517	6.435	3.221	0.608	8.404	2.988	0.809	1.08	48.869	7.25	4.281	1.597	10.753	3.814	60.691	55.88	5.304	2.53	0.001	0.032	0.116	0.32	0	0	1.111	0.686	1.222	1.106	0.921	0.648	0	0	2.433	0.904	0.761	0.427	0	0	0	0	1.043	0.908	0	0	0.907	0.292	0.092	0.289	2.661	0.629	0.912	0.285	0	0	0.879	0.937	0.233	0.43	17.08	0.075	16.442	0.063	16.457	0.063	7.585	0.194	8.129	0.172	7.968	0.223	1.944	0.186	1.492	0.155	1.471	0.153	1.792	0.225	1.611	0.242	1.557	0.22	0.0084	0.3298	0.0297	0.0559	0	0.1592	0.1448	0.2722	5.101	19628.0842	0.085714286	59.23942857	-0.324571429	0.074285714	0.062857143	0.057142857	0.074285714	0.068571429	0.068571429	0.028571429	0.04	0.017142857	4.0	0.0	WLEK0820	WLEK0820
302.764	163.797	201.762	97.536	103.121	53.979	98.641	49.732	109.679	58.089	58.57	33.465	51.109	30.548	69.592	45.541	3.611	0.929	0.427	0.127	0.375	0.247	24.794	20.073	12.369	6.799	3.567	1.125	6.718	3.043	1.31	0.822	44.643	13.953	3.566	1.772	8.677	4.506	44.354	49.461	5.487	3.266	0	0	0.039	0.194	0	0	0.873	0.603	1.058	1.04	0.582	0.608	0	0	1.333	0.862	0.872	0.335	0	0	0	0	1.272	0.722	0	0	0.868	0.34	0.008	0.089	1.973	1.103	0.146	0.353	0	0	0.961	0.836	0.25	0.435	16.992	0.056	16.368	0.057	16.381	0.057	7.169	0.103	7.665	0.105	7.318	0.107	1.872	0.169	1.357	0.122	1.339	0.129	1.242	0.149	0.963	0.155	0.888	0.215	0.0083	0.3255	0.026	0.055	0	0.1751	0.1404	0.2697	5.101	19615.0854	0.085714286	57.22285714	-0.304	0.074285714	0.062857143	0.062857143	0.074285714	0.068571429	0.068571429	0.022857143	0.04	0.017142857	1.3	0.3	WLEK0821	WLEK0821
444.333	153.049	273.393	88.557	155.055	52.477	118.338	47.038	151.271	60.31	90.949	39.908	60.323	32.61	135.874	54.073	3.885	0.234	0.495	0.053	0.149	0.097	15.219	14.109	17.317	5.563	3.408	0.378	8.38	2.458	1.491	1.151	49.62	5.603	4.209	1.268	10.681	3.024	83.895	67.815	7.796	2.624	0.001	0.032	0.491	0.5	0	0	0.629	0.64	2.776	1.116	1.486	0.523	0	0	1.687	0.628	0.828	0.378	0	0	0	0	0.801	0.839	0	0	0.953	0.214	0.018	0.133	2.848	0.389	0.621	0.486	0	0	0.676	0.796	0.667	0.495	16.915	0.049	16.297	0.055	16.303	0.053	7.325	0.107	7.974	0.101	7.643	0.103	1.732	0.145	1.202	0.11	1.16	0.11	1.083	0.141	0.865	0.138	0.848	0.15	0.0085	0.3161	0.0205	0.0567	0	0.1845	0.1394	0.2743	5.101	19620.0191	0.085714286	58	-0.345142857	0.074285714	0.062857143	0.062857143	0.074285714	0.062857143	0.062857143	0.022857143	0.04	0.017142857	0.8	0.1	WLEK0826	WLEK0826
557.55	148.438	354.497	87.758	201.946	56.1	152.552	44.036	197.089	58.002	118.967	41.148	78.122	29.162	143.058	62.563	4.005	0.112	0.487	0.047	0.169	0.101	15.891	14.307	15.465	5.534	3.621	0.299	10.161	2.328	1.751	0.926	49.56	4.546	4.98	1.194	11.734	2.621	131.257	84.428	8.51	2.878	0.028	0.165	0.443	0.497	0.003	0.055	0.976	0.75	2.14	1.066	1.159	0.685	0	0	2.153	0.61	0.969	0.176	0	0	0	0	1.315	0.664	0	0	1	0.032	0.066	0.248	2.895	0.329	0.851	0.357	0	0	1.55	1.003	0.586	0.567	16.981	0.074	16.363	0.077	16.371	0.077	7.461	0.184	7.959	0.185	7.614	0.213	1.691	0.137	1.248	0.117	1.206	0.118	1.448	0.234	1.046	0.245	1.047	0.264	0.0085	0.3291	0.0261	0.0625	0	0.165	0.1349	0.2739	5.293	19613.0068	0.085714286	58.212	-0.394857143	0.074285714	0.068571429	0.051428571	0.074285714	0.068571429	0.068571429	0.022857143	0.034285714	0.017142857	0.8	0.2	WLEK0827	WLEK0827
462.303	147.177	287.551	83.079	170.431	56.181	117.12	38.688	152.136	55.217	101.776	43.141	50.36	25.79	154.806	51.621	3.857	0.092	0.464	0.04	0.226	0.12	24.731	17.971	13.089	5.035	3.683	0.359	10.339	2.348	1.831	0.99	49.089	4.394	4.64	1.376	11.323	3.162	92.738	68.593	8.44	2.594	0.004	0.063	0.234	0.433	0	0	0.689	0.604	1.754	0.945	1.968	0.197	0	0	1.367	0.548	0.844	0.364	0	0	0	0	1.442	0.719	0	0	0.999	0.045	0.037	0.189	2.946	0.244	0.958	0.203	0	0	1.258	1.064	0.298	0.462	16.878	0.06	16.277	0.061	16.287	0.062	7.12	0.123	7.692	0.128	7.346	0.128	1.647	0.105	1.168	0.087	1.126	0.079	1.145	0.11	0.784	0.093	0.704	0.099	0.0084	0.3306	0.0249	0.0593	0	0.1804	0.1351	0.2613	5.272	19602.0469	0.085714286	56.97942857	-0.329714286	0.074285714	0.062857143	0.062857143	0.068571429	0.068571429	0.068571429	0.022857143	0.04	0.017142857	0.8	0.8	WLEK0828	WLEK0828
396.716	121.487	244.243	72.824	135.73	43.822	108.513	39.651	137.296	47.332	77.078	32.033	60.217	25.712	105.436	50.495	3.938	0.313	0.492	0.064	0.161	0.136	14.901	17.235	16.233	5.111	3.458	0.425	8.317	2.163	1.591	0.838	48.752	6.578	3.613	1.048	9.026	2.664	50.913	41.888	7.277	2.412	0	0	0.144	0.354	0	0	0.442	0.524	2.085	0.642	1.387	0.56	0	0	1.595	0.511	0.843	0.365	0	0	0	0	1.046	0.574	0	0	0.983	0.133	0	0	2.915	0.369	0.6	0.49	0	0	0.94	0.86	0.276	0.447	16.838	0.055	16.198	0.059	16.209	0.059	7.161	0.104	7.73	0.094	7.372	0.094	1.661	0.123	1.158	0.122	1.109	0.124	1.396	0.181	0.776	0.13	0.764	0.15	0.0085	0.3306	0.0227	0.0525	0	0.1866	0.1353	0.2638	5.281	19640.0749	0.091428571	55.656	-0.356571429	0.074285714	0.062857143	0.068571429	0.068571429	0.051428571	0.068571429	0.028571429	0.045714286	0.017142857	0.7	0.6	WLEK0829	WLEK0829
354.004	131.562	221.865	79.347	120.989	45.193	100.876	40.523	113.293	50.95	67.293	32.447	45.999	24.324	100.207	41.754	3.941	0.28	0.482	0.053	0.18	0.128	13.666	13.407	10.957	4.957	3.224	0.397	8.317	2.15	0.807	1.204	50.459	5.616	3.365	1.352	8.957	3.318	46.748	47.802	7.695	2.424	0.001	0.032	0.102	0.306	0.001	0.032	0.746	0.666	1.343	0.57	1.753	0.487	0	0	1.722	0.637	0.661	0.474	0	0	0	0	0.79	0.753	0	0	0.995	0.077	0.002	0.045	2.936	0.311	0.974	0.162	0	0	0.354	0.573	0.317	0.499	16.954	0.049	16.346	0.052	16.355	0.051	7.344	0.107	7.868	0.102	7.573	0.116	1.678	0.113	1.194	0.107	1.171	0.101	1.438	0.167	0.811	0.117	0.764	0.13	0.0084	0.3302	0.0285	0.0517	0	0.1815	0.133	0.2667	4.818	19517.8808	0.085714286	56.70228571	-0.326285714	0.08	0.062857143	0.062857143	0.074285714	0.062857143	0.068571429	0.022857143	0.04	0.017142857	0.6	0.7	WLEK0830	WLEK0830
298.22	124.626	176.512	76.843	96.173	40.638	80.339	41.962	95.175	50.658	45.35	26.999	49.825	31.225	102.244	39.404	3.83	0.29	0.46	0.051	0.155	0.116	12.264	12.984	13.866	3.668	3.219	0.456	7.412	2.233	0.828	1.101	52.632	6.742	3.02	1.493	7.836	3.776	30.195	44.43	7.125	2.091	0.007	0.083	0.018	0.133	0	0	0.158	0.421	1.205	0.506	1.925	0.288	0	0	1.355	0.503	0.387	0.487	0	0	0	0	0.581	0.813	0	0	0.995	0.077	0.001	0.032	2.947	0.311	0.943	0.234	0	0	0.453	0.792	0.084	0.277	17.002	0.058	16.361	0.063	16.367	0.061	7.318	0.12	7.817	0.106	7.442	0.105	1.727	0.135	1.252	0.113	1.225	0.11	1.374	0.18	0.895	0.103	0.859	0.116	0.0081	0.3392	0.0253	0.0525	0	0.1852	0.1354	0.2543	5.293	19622.0184	0.085714286	54.82	-0.4	0.074285714	0.062857143	0.074285714	0.068571429	0.045714286	0.068571429	0.022857143	0.045714286	0.017142857	2.1	1.7	WLEK0831	WLEK0831
399.864	114.293	276.12	71.211	165.407	51.002	110.713	33.941	130.382	50.057	82.275	35.771	48.106	24.491	132.785	45.041	3.868	0.122	0.445	0.049	0.146	0.107	14.745	14.48	15.649	4.919	3.409	0.302	8.213	1.639	1.636	0.923	50.34	4.492	3.857	0.95	9.639	2.437	65.718	45.547	7.528	2.567	0.001	0.032	0.201	0.408	0	0	0.486	0.576	2.215	0.657	1.36	0.496	0	0	1.684	0.577	0.918	0.276	0	0	0	0	1.003	0.465	0	0	0.997	0.063	0	0	2.939	0.276	0.642	0.48	0	0	0.664	0.73	0.353	0.484	16.902	0.053	16.28	0.057	16.29	0.056	7.159	0.103	7.718	0.093	7.37	0.091	1.601	0.111	1.095	0.108	1.067	0.113	1.353	0.142	0.694	0.09	0.635	0.095	0.0083	0.3314	0.0145	0.0536	0	0.1904	0.136	0.2658	5.272	19593.0384	0.091428571	59.90914286	-0.313142857	0.074285714	0.068571429	0.062857143	0.074285714	0.057142857	0.068571429	0.028571429	0.04	0.017142857	2.0	0.9	WLEK0833	WLEK0833
472.708	128.973	302.022	73.702	173.306	48.193	128.716	39.114	166.356	52.627	96.137	34.238	70.219	30.758	134.144	45.698	3.921	0.103	0.462	0.045	0.181	0.111	18.203	14.777	15.703	4.871	3.844	0.294	10.163	1.906	1.823	0.587	47.8	4.803	4.59	0.955	11.402	2.28	95.827	64.032	8.745	2.349	0	0	0.078	0.268	0.001	0.032	0.883	0.454	1.667	0.632	1.071	0.416	0	0	1.52	0.506	0.948	0.224	0	0	0	0	1.68	0.526	0	0	0.997	0.063	0	0	2.928	0.278	0.595	0.493	0	0	1.979	0.987	0.308	0.462	16.962	0.053	16.365	0.054	16.373	0.054	7.154	0.099	7.696	0.098	7.322	0.102	1.724	0.124	1.267	0.098	1.235	0.097	1.232	0.116	0.957	0.115	0.924	0.121	0.0081	0.3323	0.0236	0.053	0	0.175	0.1417	0.2663	5.272	19541.9949	0.085714286	60.34	-0.297714286	0.074285714	0.068571429	0.068571429	0.074285714	0.057142857	0.068571429	0.028571429	0.04	0.017142857	1.3	0.2	WLEK0834	WLEK0834
274.366	124.429	166.902	71.732	100.836	41.051	66.066	35.62	92.484	50.16	50.525	28.769	41.959	27.068	66.074	43.27	3.824	0.64	0.481	0.095	0.076	0.1	4.671	8.652	14.826	5.309	3.043	0.626	6.434	2.085	0.625	1.076	53.938	10.816	2.706	1.318	6.906	3.376	22.265	34.305	5.738	2.494	0.001	0.032	0.07	0.263	0	0	0.135	0.353	1.433	0.707	1.835	0.468	0	0	1.528	0.6	0.418	0.493	0	0	0	0	0.272	0.585	0	0	0.942	0.236	0.005	0.071	2.841	0.591	0.534	0.499	0	0	0.329	0.673	0.199	0.399	16.924	0.055	16.299	0.053	16.313	0.052	7.246	0.105	7.878	0.113	7.502	0.108	1.648	0.104	1.164	0.091	1.114	0.088	1.315	0.12	0.784	0.115	0.715	0.136	0.0085	0.331	0.0292	0.05	0	0.1804	0.1363	0.2646	5.101	19664.0948	0.085714286	58.59771429	-0.375428571	0.074285714	0.057142857	0.062857143	0.068571429	0.062857143	0.068571429	0.022857143	0.045714286	0.017142857	1.0	1.2	WLEK0835	WLEK0835
429.051	130.966	281.547	78.886	167.766	54.082	113.781	34.496	143.25	51.076	94.657	43.174	48.593	25.052	127.636	45.401	3.91	0.243	0.465	0.053	0.153	0.099	14.503	12.608	16.262	4.86	3.491	0.397	8.809	2.237	1.619	0.881	49.681	4.997	3.883	1.033	9.812	2.66	75.846	59.013	7.501	2.5	0	0	0.19	0.4	0	0	0.604	0.7	2.168	0.705	1.098	0.337	0	0	1.587	0.563	0.892	0.312	0	0	0	0	1.141	0.528	0	0	0.996	0.071	0.007	0.083	2.933	0.308	0.91	0.291	0	0	1.041	0.93	0.34	0.48	16.892	0.053	16.262	0.053	16.269	0.052	7.105	0.175	7.627	0.175	7.329	0.189	1.794	0.165	1.253	0.132	1.225	0.139	1.477	0.181	0.858	0.108	0.763	0.127	0.0085	0.3287	0.0268	0.0532	0	0.1768	0.14	0.266	5.091	19580.9185	0.085714286	53.94971429	-0.36	0.074285714	0.062857143	0.057142857	0.08	0.062857143	0.068571429	0.022857143	0.034285714	0.017142857	0.9	2.3	WLEK0836	WLEK0836
479.57	111.5	294.206	63.59	179.819	41.735	114.388	33.021	168.92	42.99	107.054	32.188	61.866	23.29	113.599	45.562	4.022	0.256	0.519	0.073	0.147	0.097	12.738	12.387	17.623	4.824	3.617	0.328	8.899	1.735	2.331	0.831	50.804	5.716	4.124	0.791	10.158	1.894	78.311	46.148	7.897	2.455	0	0	0.702	0.462	0	0	0.387	0.519	2.531	1.008	1.727	0.529	0	0	1.775	0.451	0.961	0.196	0	0	0	0	1.055	0.401	0	0	0.979	0.147	0	0	2.939	0.297	0.2	0.4	0	0	0.928	0.873	0.878	0.331	16.856	0.043	16.238	0.047	16.245	0.046	7.137	0.101	7.776	0.107	7.428	0.106	1.864	0.158	1.4	0.13	1.378	0.13	1.512	0.154	0.959	0.089	0.95	0.095	0.0083	0.3297	0.0228	0.061	0	0.182	0.129	0.2672	5.504	19626.0698	0.097142857	58.80857143	-0.318857143	0.074285714	0.068571429	0.062857143	0.068571429	0.057142857	0.068571429	0.034285714	0.04	0.017142857	1.2	0.4	WLEK0837	WLEK0837
436.95	117.726	293.698	71.382	170.793	43.065	122.905	41.218	145.778	52.524	85.687	31.544	60.091	31.506	130.86	50.311	3.957	0.158	0.482	0.062	0.158	0.117	16.971	17.876	20.894	4.772	3.721	0.286	8.92	1.763	2.185	0.832	50.612	5.026	4.062	0.957	10.373	2.328	81.241	52.973	8.06	2.362	0	0	0.526	0.504	0	0	0.4	0.533	2.799	0.888	1.181	0.512	0	0	1.668	0.535	0.962	0.194	0	0	0	0	1.097	0.383	0	0	0.993	0.089	0.002	0.045	2.901	0.331	0.326	0.469	0	0	1.527	1.008	0.682	0.466	16.868	0.049	16.221	0.054	16.236	0.051	7.138	0.134	7.718	0.116	7.375	0.119	1.689	0.157	1.237	0.133	1.204	0.14	1.423	0.107	0.894	0.124	0.872	0.126	0.0081	0.3435	0.0253	0.0539	0	0.1859	0.1261	0.2572	5.293	19631.0451	0.085714286	59.15885714	-0.388	0.074285714	0.057142857	0.074285714	0.068571429	0.051428571	0.068571429	0.028571429	0.04	0.017142857	1.1	0.1	WLEK0838	WLEK0838
400.542	161.193	274.057	97.368	169.946	57.665	104.111	46.829	138.54	61.066	96.018	44.085	42.522	25.223	134.147	60.491	3.791	0.481	0.439	0.069	0.14	0.11	14.775	16.455	14.812	5.858	3.49	0.549	8.528	2.368	1.682	0.921	51.111	8.779	3.991	1.336	10.375	3.561	74.041	64.745	7.861	2.852	0.001	0.032	0.169	0.377	0	0	0.58	0.616	1.728	0.969	1.057	0.321	0	0	1.768	0.554	0.812	0.392	0	0	0	0	1.281	0.643	0	0	0.961	0.196	0.028	0.165	2.777	0.575	0.78	0.415	0	0	1.072	0.872	0.307	0.47	16.993	0.077	16.377	0.074	16.382	0.074	7.2	0.119	7.725	0.095	7.329	0.107	1.691	0.129	1.267	0.141	1.232	0.135	1.256	0.221	0.95	0.159	0.915	0.18	0.0084	0.337	0.0237	0.0564	0	0.1797	0.1368	0.258	5.101	19634.0457	0.085714286	58.43085714	-0.343428571	0.074285714	0.062857143	0.057142857	0.074285714	0.068571429	0.062857143	0.022857143	0.04	0.017142857	0.7	0.2	WLEK0839	WLEK0839
422.406	117.817	277.851	72.862	164.015	46.048	113.837	37.729	124.34	46.666	77.216	30.768	47.124	25.871	145.558	51.287	3.856	0.1	0.452	0.04	0.158	0.106	17.659	16.597	12.317	4.493	3.409	0.296	9.277	1.76	1.544	0.789	49.101	4.591	4.196	1.02	10.612	2.755	78.509	57.448	8.895	2.51	0	0	0.115	0.322	0	0	0.706	0.593	1.808	0.702	1.622	0.5	0	0	1.979	0.482	0.919	0.274	0	0	0.002	0.045	1.216	0.552	0	0	1	0.032	0.003	0.055	2.96	0.213	0.929	0.258	0	0	0.81	0.809	0.229	0.432	16.912	0.05	16.265	0.049	16.273	0.048	7.185	0.121	7.727	0.106	7.365	0.104	1.604	0.099	1.094	0.101	1.071	0.105	1.294	0.181	0.73	0.115	0.688	0.121	0.0085	0.3356	0.0212	0.0551	0	0.1801	0.136	0.2635	5.514	19650.0897	0.091428571	57.89542857	-0.336	0.074285714	0.057142857	0.068571429	0.074285714	0.051428571	0.068571429	0.034285714	0.04	0.017142857	0.3	-0.1	WLEK0840	WLEK0840
518.67	114.542	327.385	66.06	194.877	47.798	132.507	32.875	168.487	48.984	105.468	33.494	63.019	27.098	148.02	49.516	3.999	0.134	0.507	0.066	0.151	0.084	16.372	13.484	19.621	4.328	3.643	0.255	9.659	1.639	2.162	0.911	49.997	4.035	4.408	0.724	10.772	1.9	101.684	47.186	8.695	2.364	0	0	0.633	0.484	0	0	0.441	0.563	3.206	0.811	1.824	0.45	0	0	1.613	0.553	0.97	0.173	0	0	0	0	1	0.354	0	0	0.99	0.104	0	0	2.953	0.227	0.654	0.476	0	0	1.184	0.855	0.843	0.386	16.852	0.049	16.219	0.048	16.226	0.048	7.242	0.113	7.801	0.105	7.475	0.114	1.826	0.168	1.296	0.146	1.272	0.147	1.524	0.151	0.844	0.137	0.821	0.16	0.0082	0.3314	0.0312	0.0525	0	0.1827	0.1306	0.2634	4.832	19513.869	0.085714286	53.59371429	-0.315428571	0.08	0.062857143	0.062857143	0.08	0.062857143	0.068571429	0.022857143	0.034285714	0.017142857	0.9	1.2	WLEK0841	WLEK0841
422.818	123.451	263.646	72.72	152.713	44.143	110.934	35.529	142.073	47.359	83.278	32.78	58.795	23.486	154.418	52.799	3.9	0.159	0.461	0.04	0.198	0.128	26.413	23.039	11.034	4.916	3.532	0.321	9.632	1.88	1.69	0.889	51.214	4.594	3.884	1.12	9.808	2.619	65.748	52.379	8.742	2.422	0	0	0.158	0.376	0	0	0.612	0.598	1.282	0.492	1.981	0.191	0	0	1.591	0.583	0.888	0.317	0	0	0	0	1.256	0.669	0	0	0.999	0.045	0.001	0.032	2.968	0.223	0.939	0.241	0	0	0.83	0.722	0.2	0.405	16.876	0.05	16.271	0.054	16.28	0.053	7.162	0.107	7.732	0.117	7.374	0.117	1.559	0.113	1.087	0.109	1.066	0.11	1.197	0.204	0.665	0.074	0.624	0.087	0.0084	0.336	0.0229	0.0525	0	0.1842	0.1318	0.2642	5.504	19634.1333	0.091428571	57.83828571	-0.297714286	0.074285714	0.062857143	0.062857143	0.074285714	0.062857143	0.068571429	0.028571429	0.04	0.017142857	0.7	0.1	WLEK0842	WLEK0842
440.025	134.442	292.314	79.896	174.476	51.989	117.838	38.518	148.661	52.45	101.872	40.799	46.79	22.695	146.02	56.189	3.879	0.242	0.469	0.054	0.168	0.105	17.124	15.961	17.607	5.288	3.478	0.397	8.389	2.077	2.093	0.9	48.321	5.484	4.312	1.121	10.424	2.563	89.082	67.111	7.552	2.527	0.004	0.063	0.451	0.504	0	0	0.44	0.543	2.64	0.914	1.188	0.422	0	0	1.723	0.499	0.96	0.198	0	0	0	0	1.122	0.639	0	0	0.98	0.143	0.001	0.032	2.777	0.559	0.778	0.416	0	0	0.673	0.867	0.647	0.499	16.877	0.059	16.249	0.054	16.261	0.054	7.153	0.131	7.743	0.119	7.403	0.124	1.628	0.11	1.079	0.079	1.045	0.077	1.285	0.184	0.745	0.145	0.738	0.169	0.0085	0.3228	0.0256	0.0551	0	0.1822	0.1378	0.268	5.101	19634.0457	0.085714286	58.43085714	-0.343428571	0.074285714	0.062857143	0.057142857	0.074285714	0.068571429	0.062857143	0.022857143	0.04	0.017142857	0.2	-0.1	WLEK0843	WLEK0843
474.899	138.476	286.278	78.749	149.193	44.133	137.085	43.143	161.27	52.176	84.085	34.215	77.184	28.588	143.513	55.841	3.935	0.21	0.482	0.046	0.253	0.139	31.228	24.074	13.634	5.883	3.528	0.361	9.603	2.189	1.905	0.839	48.832	4.893	4.534	1.176	10.861	2.687	90.061	66.271	9.075	2.807	0	0	0.294	0.464	0	0	0.568	0.564	1.719	0.847	1.871	0.363	0	0	1.841	0.466	0.937	0.245	0	0	0	0	1.242	0.77	0	0	0.998	0.055	0.001	0.032	2.904	0.339	0.868	0.34	0	0	0.919	0.882	0.498	0.51	16.945	0.074	16.32	0.083	16.332	0.081	7.205	0.114	7.793	0.113	7.449	0.12	1.666	0.174	1.116	0.153	1.092	0.142	1.242	0.273	0.723	0.121	0.701	0.142	0.0084	0.3284	0.0257	0.0537	0	0.1747	0.138	0.2711	5.088	19616.0088	0.091428571	60.83428571	-0.317142857	0.074285714	0.062857143	0.062857143	0.068571429	0.068571429	0.068571429	0.034285714	0.034285714	0.017142857	0.0	0.0	WLEK0845	WLEK0845
388.054	158.483	249.749	94.306	148.235	57.51	101.515	45.053	147.354	60.734	89.467	40.626	57.887	29.93	91.162	46.271	3.857	0.536	0.491	0.085	0.171	0.14	12.492	13.388	13.198	6.047	3.513	0.634	8.198	2.83	1.807	0.895	49.906	9.224	4.045	1.496	10.005	3.628	63.944	60.825	6.621	2.887	0.011	0.104	0.148	0.361	0	0	0.569	0.576	1.3	0.81	1.123	0.543	0	0	1.648	0.559	0.838	0.369	0	0	0	0	1.39	0.698	0	0	0.941	0.237	0	0	2.648	0.686	0.523	0.51	0	0	0.959	0.872	0.287	0.452	17.043	0.055	16.399	0.06	16.412	0.059	7.13	0.124	7.636	0.121	7.26	0.119	1.786	0.129	1.378	0.12	1.342	0.125	1.37	0.198	1.089	0.234	1.058	0.26	0.0083	0.3387	0.0272	0.0534	0	0.1783	0.1317	0.2624	5.773	19654.1659	0.097142857	58.80857143	-0.258285714	0.074285714	0.068571429	0.062857143	0.074285714	0.062857143	0.062857143	0.034285714	0.04	0.017142857	0.6	0.7	WLEK0846	WLEK0846
393.594	110.82	268.406	65.167	166.357	39.064	102.049	32.261	130.586	43.579	79.961	28.66	50.625	21.254	149.294	46.673	3.842	0.239	0.445	0.051	0.104	0.095	11.88	14.061	10.546	4.122	3.412	0.326	9.074	1.726	1.585	0.738	52.363	5.504	3.812	0.989	9.667	2.447	68.088	50.493	7.947	2.449	0.004	0.063	0.104	0.305	0	0	0.614	0.589	1.417	0.56	1.958	0.237	0	0	1.595	0.555	0.94	0.239	0	0	0	0	1.155	0.476	0	0	0.994	0.083	0.007	0.083	2.957	0.257	0.842	0.366	0	0	0.504	0.694	0.256	0.441	16.895	0.045	16.248	0.049	16.258	0.049	7.16	0.112	7.711	0.114	7.349	0.114	1.62	0.123	1.112	0.094	1.092	0.094	1.389	0.176	0.706	0.082	0.618	0.095	0.0082	0.3305	0.0243	0.0544	0	0.1802	0.1477	0.2547	5.101	19644.0836	0.085714286	58.32342857	-0.348	0.074285714	0.062857143	0.057142857	0.074285714	0.068571429	0.068571429	0.022857143	0.04	0.017142857	0.2	0.0	WLEK0847	WLEK0847
